,0
1279,2012890.7635636693
1280,2019372.2041677386
1281,2013903.3026507902
1282,2031139.2189628645
1283,2047394.5476177826
1284,2032595.4716981528
1285,2063878.0246408086
1286,2059117.4067696154
1287,2068248.7044728296
1288,2108774.4420481785
1289,2107366.357327261
1290,2099502.3492477895
1291,2121657.163813315
1292,2118976.798632561
1293,2144801.1739966827
1294,2137383.076364947
1295,2133431.790675169
1296,2141737.5431498215
1297,2154584.0846484457
1298,2136731.438313357
1299,2166322.330069197
1300,2137882.1403922467
1301,2139641.285229215
1302,2159032.006634735
1303,2163934.149173564
1304,2137796.09666454
1305,2140281.725255853
1306,2121981.6844725064
1307,2113954.083183767
1308,2134490.021750037
1309,2144629.370096912
1310,2133838.631167387
1311,2148735.3855835195
1312,2138595.9870109484
1313,2139676.2961546755
1314,2143403.2277629757
1315,2138607.809968656
1316,2156444.3349311687
1317,2176032.7065813583
1318,2184939.7741657477
1319,2188635.3166306796
1320,2194129.808443542
1321,2191745.9162226375
1322,2175637.671632756
1323,2154938.392226537
1324,2159714.481821457
1325,2170021.6779560572
1326,2147969.2206766955
1327,2136394.061854997
1328,2154917.5031324727
1329,2169157.8625447135
1330,2188599.911006599
1331,2191235.687114146
1332,2199127.2534088665
1333,2202055.8493150314
1334,2201059.7526078075
1335,2201201.1271879445
1336,2197362.595062381
1337,2207054.828626704
1338,2215302.093955208
1339,2229958.9601167045
1340,2219809.6693967483
1341,2218854.1520912773
1342,2225386.1589452946
1343,2212363.4334379635
1344,2226445.786431068
1345,2216870.043013291
1346,2222828.230701527
1347,2232055.2977519794
1348,2236390.8837227183
1349,2230857.7194333174
1350,2202478.627309579
1351,2202398.1041414826
1352,2207468.01156395
1353,2201163.200123703
1354,2229246.636891915
1355,2227145.5752128805
1356,2227689.339551039
1357,2231781.239374949
1358,2225801.8719096277
1359,2233317.715269661
1360,2225702.068023892
1361,2219454.4861576813
1362,2228667.7871834
1363,2227322.4145361125
1364,2233754.527771401
1365,2253872.1763135274
1366,2252568.379544567
1367,2254949.3432400078
1368,2257439.6421438637
1369,2251104.2991766366
1370,2261289.2502638497
1371,2262110.751281611
1372,2261816.418311269
1373,2274368.465756621
1374,2277483.203889306
1375,2295624.266369142
1376,2300953.574008389
1377,2274750.544752029
1378,2273661.886453695
1379,2269503.494627288
1380,2255295.525161382
1381,2248785.878402976
1382,2261103.2525791856
1383,2266779.123670533
1384,2287250.9154451983
1385,2281860.6331356512
1386,2275254.552671729
1387,2288919.4831365203
1388,2271552.261735181
1389,2264683.589456788
1390,2283968.6629456975
1391,2281445.757776812
1392,2299337.666671278
1393,2279460.4400748485
1394,2292649.64849033
1395,2293924.3051168714
1396,2311346.451667101
1397,2322349.675686569
1398,2322068.2207709253
1399,2302692.8909849785
1400,2319485.754013026
1401,2305085.933164293
1402,2298368.741315018
1403,2228081.01905587
1404,2226061.7237975234
1405,2246780.382442521
1406,2214162.241269896
1407,2230250.046599645
1408,2211640.3249711404
1409,2244621.7225561906
1410,2242586.426345873
1411,2240122.8130886247
1412,2253770.384711078
1413,2259277.619078924
1414,2254012.996814694
1415,2270839.078098301
1416,2277310.166050341
1417,2283836.0885279835
1418,2283278.9454668085
1419,2275107.906171403
1420,2286272.093274084
1421,2299966.2781002605
1422,2302394.3184475778
1423,2301156.103328524
1424,2305773.4345780066
1425,2292187.3820526926
1426,2300011.7615263155
1427,2294814.609329252
1428,2311350.1628385494
1429,2292627.4112218143
1430,2280011.312070025
1431,2280079.65638538
1432,2283183.7720827996
1433,2268954.2724286383
1434,2278279.402682252
1435,2298040.955789837
1436,2296360.3051266023
1437,2301988.2972221617
1438,2306817.6494213305
1439,2298007.107786813
1440,2286336.7239531474
1441,2298185.777649496
1442,2260241.5473136157
1443,2281014.318023282
1444,2265093.4645550502
1445,2256634.7791489754
1446,2226753.872166555
1447,2237632.6736914637
1448,2265508.934832821
1449,2267326.8611767637
1450,2236341.079866095
1451,2273171.4175980994
1452,2216617.6433050516
1453,2212771.924828125
1454,2184162.8537726235
1455,2175931.3964214665
1456,2162269.9988425374
1457,2159273.365046899
1458,2189254.651155486
1459,2203305.18765702
1460,2243256.8198370645
1461,2228423.21794831
1462,2252064.556968796
1463,2273234.7842863365
1464,2267367.9520779727
1465,2292304.301290428
1466,2287926.5163713805
1467,2296413.2169710747
1468,2335397.6328650527
1469,2320513.73572215
1470,2316017.1707627387
1471,2324962.431766691
1472,2343125.1431548693
1473,2348755.566725058
1474,2351035.95000251
1475,2356639.4477208275
1476,2340397.3373739156
1477,2331847.0166226216
1478,2330747.3819775865
1479,2334209.7243691385
1480,2334931.368261775
1481,2341871.718786055
1482,2344536.5760953706
1483,2357786.31353975
1484,2343323.5282409117
1485,2331942.357082528
1486,2330414.622679718
1487,2293193.9107285766
1488,2313648.6863676617
1489,2345058.9366805493
1490,2355426.5569233736
1491,2350330.513120179
1492,2355278.3051478537
1493,2333166.0937894266
1494,2326952.590077601
1495,2274932.875081516
1496,2288045.9416426225
1497,2235565.6960451957
1498,2228135.1141158994
1499,2207786.5575365396
1500,2258525.543199348
1501,2316598.2322036023
1502,2350813.6591736516
1503,2353928.6517597875
1504,2366230.208885046
1505,2357508.4620118598
1506,2351722.5251359865
1507,2350260.7970806817
1508,2348748.2108055055
1509,2328388.0915759373
1510,2331240.3593418067
1511,2281616.3263421096
1512,2269868.413496458
1513,2298939.2615561155
1514,2342723.1434171507
1515,2326584.884831562
1516,2295598.1215536445
1517,2292596.36271043
1518,2277952.018833596
1519,2262070.2735437513
1520,2298313.041968356
1521,2289311.38895165
1522,2310721.9659826052
1523,2351476.1844001096
1524,2313976.5511423815
1525,2323810.846948242
1526,2292529.6327083716
1527,2239234.586947932
1528,2250071.5442282073
1529,2220307.0281300982
1530,2259214.6276836316
1531,2309603.2941520503
1532,2292116.733428766
1533,2313704.3918099874
1534,2309239.4075726457
1535,2300260.5734088724
1536,2309060.5015728935
1537,2312468.292820216
1538,2338979.7718183077
1539,2349409.9951070677
1540,2348498.885694116
1541,2322690.3355580173
1542,2301968.3306832775
1543,2320019.1990160467
1544,2315680.6322182976
1545,2327278.175026522
1546,2326044.8854226368
1547,2317548.8334239013
1548,2309099.7879617736
1549,2312419.5865851464
1550,2300475.8654991915
1551,2288897.7161626765
1552,2289727.2851211615
1553,2253588.065220021
1554,2258036.3960685753
1555,2221923.224305637
1556,2220711.8137124972
1557,2248024.9255071715
1558,2240600.5459398543
1559,2274105.2088657175
1560,2255829.8847259297
1561,2296227.247887817
1562,2272810.564790972
1563,2285288.273326248
1564,2293235.99597973
1565,2274802.5074929935
1566,2259361.881121848
1567,2247343.958458128
1568,2246422.1391992476
1569,2289143.576341102
1570,2262941.9662899375
1571,2260833.4410901247
1572,2259786.588392401
1573,2273134.8624722175
1574,2280293.917802564
1575,2263879.8839523043
1576,2278315.756312092
1577,2293953.9879542477
1578,2288329.2819701214
1579,2312098.0001956755
1580,2332068.8744235453
1581,2333110.138808555
1582,2304715.474180707
1583,2314084.9550843677
1584,2309631.2578168213
1585,2316507.9536492443
1586,2317748.3035726054
1587,2309666.847173686
1588,2297051.927461887
1589,2316612.8979635583
1590,2307003.7942378675
1591,2286961.85605536
1592,2317581.5666588643
1593,2330014.676705893
1594,2313185.424790796
1595,2306072.815443597
1596,2306133.4117694083
1597,2339123.9156013597
1598,2317570.0240999395
1599,2315338.9807015583
1600,2312295.366393237
1601,2331802.6988266082
1602,2343037.3307991996
1603,2342361.0658182693
1604,2347945.7895009583
1605,2348935.240040418
1606,2346394.553410557
1607,2338032.1656588493
1608,2312786.2776077953
1609,2320841.0098955766
1610,2321661.536696391
1611,2317474.4144263775
1612,2320184.771713524
1613,2311226.630921847
1614,2315708.808777933
1615,2298798.5256715757
1616,2298613.775992638
1617,2304406.507190487
1618,2302295.100775201
1619,2327969.8963825735
1620,2331082.59110164
1621,2307010.937979386
1622,2298546.6501138974
1623,2325359.4956019204
1624,2323989.6736634932
1625,2346006.7591200955
1626,2336298.5731583145
1627,2344992.1436364995
1628,2352000.681203861
1629,2326797.5383206243
1630,2319359.8042880814
1631,2324502.336579457
1632,2285602.786601209
1633,2293855.291109905
1634,2296167.66569688
1635,2301103.802707918
1636,2291361.6707806704
1637,2299599.666183699
1638,2269121.8231166853
1639,2267719.0920977844
1640,2291574.839207464
1641,2305724.053649405
1642,2325211.8924295707
1643,2325530.728983768
1644,2323721.5726141776
1645,2318761.883117977
1646,2305374.5744484626
1647,2296202.3606746686
1648,2300348.5745026725
1649,2283919.1675153817
1650,2253099.5424842117
1651,2235840.2323947586
1652,2291245.467955768
1653,2306147.7412416697
1654,2295577.72436139
1655,2245257.006127652
1656,2227861.2521246206
1657,2216002.012074939
1658,2226141.2392021804
1659,2227635.8921439815
1660,2205758.7081618067
1661,2241958.3186170575
1662,2222410.5688793035
1663,2235983.641375396
1664,2232519.021831514
1665,2233699.509912374
1666,2248767.958735569
1667,2237873.3876045817
1668,2208136.139558125
1669,2161075.8043349953
1670,2088189.7608488374
1671,1996978.0538977005
1672,1982147.7785821785
1673,2074106.8502540966
1674,2130417.5518996324
1675,2129379.509878486
1676,2123209.225437639
1677,2049802.090719294
1678,2080065.119493806
1679,2086922.2272855975
1680,2048022.7327513446
1681,2091843.073140264
1682,2062070.7564183818
1683,2075443.336017114
1684,2081475.922871602
1685,2073919.3843219061
1686,2099687.3046380007
1687,2127105.882958566
1688,2129966.0655256244
1689,2085597.235093376
1690,2103144.1285722735
1691,2082487.1469616806
1692,2077090.1405820018
1693,2073119.8472682126
1694,2077548.9110826675
1695,2040404.5325670594
1696,2049042.1923136292
1697,2078174.7649035552
1698,2080937.6319049576
1699,2116430.9459835235
1700,2143940.938882777
1701,2144530.2859775797
1702,2172000.091414651
1703,2182718.3578727795
1704,2176211.739808448
1705,2186822.5556547577
1706,2185823.347597925
1707,2190037.817009326
1708,2222239.6472769054
1709,2240603.816057332
1710,2224901.572688927
1711,2217015.773299231
1712,2191353.8712963806
1713,2234256.7227777494
1714,2252019.7924725036
1715,2234554.6613101824
1716,2238597.9532635505
1717,2267990.9169853204
1718,2265753.2081100126
1719,2260539.294894307
1720,2303877.9453572268
1721,2325525.5333533715
1722,2309966.144791172
1723,2297312.0482278876
1724,2301793.24418559
1725,2268201.1922941133
1726,2281494.141828998
1727,2266439.4683059035
1728,2215876.0429338953
1729,2185991.098647537
1730,2239467.327764402
1731,2225713.6357149566
1732,2254907.082653921
1733,2233568.0317731025
1734,2230960.6822578097
1735,2231589.7315430418
1736,2253380.4170330707
1737,2248527.592567724
1738,2251566.0338041
1739,2247673.7594146775
1740,2273447.325350035
1741,2237817.4813382896
1742,2199618.331238187
1743,2234095.045865435
1744,2194401.2110283324
1745,2156665.727100663
1746,2160104.2741227895
1747,2169496.507058778
1748,2134161.2681198753
1749,2158537.441792069
1750,2227461.949064432
1751,2243729.321925476
1752,2213640.0737497937
1753,2170789.5171004497
1754,2181725.610176662
1755,2196255.3534844886
1756,2242252.2098851483
1757,2227965.2373279952
1758,2218292.4453722406
1759,2235223.8344009044
1760,2214027.980110163
1761,2200494.971273826
1762,2177470.025233667
1763,2183011.8758649556
1764,2157438.5787190776
1765,2115676.854245225
1766,2082191.239157716
1767,2073639.413214084
1768,2101981.310293819
1769,2078682.554100831
1770,2138470.00945282
1771,2094554.5758278528
1772,2094853.8879218677
1773,2045398.5657602074
1774,2055048.5067017307
1775,2105371.535883512
1776,2053339.9718788804
1777,2110503.395033443
1778,2083628.0103475351
1779,2112565.7200992554
1780,2154108.6687817764
1781,2130471.973108602
1782,2081003.1730055169
1783,2134458.9321551374
1784,2157848.2739702677
1785,2151461.3141326564
1786,2147934.1864461536
1787,2145103.716888156
1788,2135669.9350210805
1789,2112781.8758444767
1790,2150586.322215088
1791,2172023.72766075
1792,2198993.2912839255
1793,2196646.9141980307
1794,2196526.620425828
1795,2211077.572161299
1796,2184825.720263218
1797,2188742.9705674434
1798,2209487.3857378163
1799,2206238.6218268815
1800,2174940.0125003704
1801,2216470.1598700546
1802,2237538.77561867
1803,2236772.513519477
1804,2239766.1815498155
1805,2265607.2778722653
1806,2231377.0899494253
1807,2223929.518303028
1808,2226135.1616119174
1809,2241196.504647564
1810,2242291.612038639
1811,2243239.2990407175
1812,2239695.1091040797
1813,2263527.9781811046
1814,2283771.4132537213
1815,2275413.035622288
1816,2279892.830443922
1817,2278759.4217935363
1818,2276228.9817841123
1819,2280608.8164653764
1820,2292260.5878929608
1821,2294459.5643361597
1822,2277985.9037582297
1823,2283868.139840524
1824,2280178.5983554185
1825,2256132.5992432483
1826,2278741.543934978
1827,2250637.550945165
1828,2258289.711810773
1829,2262667.621458244
1830,2284618.8211073563
1831,2307018.037536659
1832,2319555.6141415318
1833,2307005.9189432072
1834,2323446.088240526
1835,2347524.089616976
1836,2369138.395294776
1837,2361635.9547799192
1838,2377581.903466841
1839,2370481.9933405556
1840,2371969.5357717313
1841,2383788.7733560638
1842,2367967.898769431
1843,2370372.3301388565
1844,2390111.840438312
1845,2369896.2488845577
1846,2359552.3525856715
1847,2358478.186788258
1848,2363811.181618685
1849,2365518.842628734
1850,2399398.7357645654
1851,2379250.0380824655
1852,2386707.6169272903
1853,2360305.3478689305
1854,2380527.1844573934
1855,2371834.8628280316
1856,2381022.9688311797
1857,2378916.842927061
1858,2376667.7556594056
1859,2374756.0065920604
1860,2389730.62118879
1861,2411748.319799592
1862,2398290.445769514
1863,2406730.948139392
1864,2389528.3941076985
1865,2397543.112846309
1866,2393082.8009244082
1867,2385346.102127078
1868,2408572.4893524293
1869,2418795.2859571707
1870,2429192.745182967
1871,2427224.041226901
1872,2406494.0837484514
1873,2407134.88794404
1874,2401222.5030042613
1875,2395298.3446576414
1876,2418309.374083627
1877,2401407.43595751
1878,2415593.5127397324
1879,2422771.4040515493
1880,2419006.180782699
1881,2444572.2848756313
1882,2371063.5742399837
1883,2355079.0597258224
1884,2400058.284299012
1885,2441908.9741330766
1886,2473720.587821519
1887,2474816.4825709066
1888,2459374.2572495993
1889,2480993.3139401623
1890,2463368.0793334614
1891,2484413.4631088744
1892,2491211.527058085
1893,2516568.295286264
1894,2521785.5153708835
1895,2532153.579862989
1896,2533382.311794773
1897,2530177.2365733054
1898,2527792.727663754
1899,2521773.7540913536
1900,2515916.6884830277
1901,2521710.566099369
1902,2491936.817844168
1903,2482169.298460497
1904,2470859.569495216
1905,2462306.0795851494
1906,2445568.4772483013
1907,2404061.250000574
1908,2414174.911290524
1909,2420056.8961739107
1910,2419478.77039793
1911,2443768.4246694776
1912,2454846.682309874
1913,2456361.8150351006
1914,2433505.3174248976
1915,2447171.168627014
1916,2461543.895994372
1917,2462090.1639853013
1918,2458480.0943630007
1919,2465339.9219247666
1920,2479845.352835962
1921,2464391.0331932236
1922,2465388.4071158734
1923,2463365.3778797663
1924,2458270.1541042407
1925,2445658.0081004677
1926,2442436.28179518
1927,2456946.320614279
1928,2455027.48372163
1929,2447254.0341206915
1930,2443202.130694063
1931,2454742.2657478345
1932,2471631.0340053053
1933,2464424.9548648708
1934,2480559.6835195166
1935,2430993.7921825578
1936,2455259.2420474724
1937,2406130.9685281944
1938,2394179.4004374743
1939,2415618.8586443556
1940,2401986.97863383
1941,2395616.9347187816
1942,2379795.0284190816
1943,2398604.638397307
1944,2411131.921888705
1945,2398137.7938980875
1946,2379451.1615340323
1947,2392124.6478163707
1948,2447211.808936411
1949,2416871.239256521
1950,2443586.7445509764
1951,2434901.5149130733
1952,2424373.0140199056
1953,2445177.303676801
1954,2444792.6764858267
1955,2449574.0763921677
1956,2480298.3165425127
1957,2449999.9138851953
1958,2443055.229701489
1959,2430013.740420971
1960,2434489.3135974337
1961,2429622.635902067
1962,2458303.832788821
1963,2465972.0629068925
1964,2467109.576703598
1965,2454773.2412516805
1966,2457108.6446328294
1967,2463078.5471162056
1968,2468345.8886845973
1969,2467106.92859376
1970,2426514.705434554
1971,2409432.035012066
1972,2410087.329824861
1973,2401157.1370206685
1974,2399974.6167941084
1975,2395121.032851626
1976,2452098.3749435265
1977,2467784.3564087767
1978,2511759.680832128
1979,2543080.096662676
1980,2528287.792239302
1981,2540599.2671075547
1982,2568997.7124309195
1983,2537969.101152052
1984,2536963.3197587454
1985,2531435.87946671
1986,2554958.554830975
1987,2557671.6348228366
1988,2566173.852653299
1989,2570386.1436989917
1990,2553679.1006494677
1991,2559289.9396692803
1992,2594239.7532632286
1993,2612560.693798973
1994,2604750.2744401507
1995,2617320.795861217
1996,2623505.4943471043
1997,2646537.8323769663
1998,2661164.309719225
1999,2680032.4616659964
2000,2705036.990765258
2001,2736442.15363636
2002,2704855.9613153157
2003,2720603.1024130415
2004,2721840.8674682477
2005,2703790.5884815645
2006,2711244.8912368147
2007,2701602.934137263
2008,2708849.5603573206
2009,2712684.789697412
2010,2713087.9167934125
2011,2698462.75194326
2012,2693720.1184874233
2013,2691810.338331809
2014,2713146.7455777503
2015,2703528.081679458
2016,2682830.9345469386
2017,2690476.0355449547
2018,2663284.4159677974
2019,2640087.261854751
2020,2663276.1004925934
2021,2654038.5113404975
2022,2655167.753047014
2023,2651076.8364367727
2024,2626205.023807408
2025,2595070.962497433
2026,2625964.236198243
2027,2610859.4134030007
2028,2615649.908955109
2029,2628331.0647210865
2030,2637643.780731413
2031,2634166.878571921
2032,2614993.67841611
2033,2593738.2763166465
2034,2583213.7569651618
2035,2592742.7779493947
2036,2618668.5223998376
2037,2611953.781059306
2038,2603086.4288669582
2039,2591912.0871906755
2040,2608714.047145013
2041,2621882.102657895
2042,2642253.3431311613
2043,2650367.516129892
2044,2668198.3911437304
2045,2651949.779127739
2046,2637179.0904356013
2047,2650606.97083887
2048,2635345.9994024583
2049,2653505.0742446897
2050,2638409.9416043567
2051,2652363.7949600904
2052,2647595.5760473963
2053,2693098.02311634
2054,2690083.0059786267
2055,2682742.208403464
2056,2686649.5927425805
2057,2677469.4360468737
2058,2653502.0370470057
2059,2666244.9742937763
2060,2666500.804513088
2061,2662686.212834801
2062,2653276.653215864
2063,2676251.6685983413
2064,2677878.094430145
2065,2662263.7277955
2066,2656700.520220021
2067,2631307.6017563296
2068,2619695.954786611
2069,2619184.2859588764
2070,2600679.420397146
2071,2593745.2040942186
2072,2613814.2371398206
2073,2610434.587439722
2074,2642698.103431829
2075,2611046.6189451613
2076,2612664.9086926035
2077,2617448.0270460867
2078,2617088.8985845274
2079,2624721.095232367
2080,2619645.2007546467
2081,2624957.8587199715
2082,2619352.655517892
2083,2620631.450096285
2084,2592428.0336964964
2085,2604151.2311711335
2086,2569735.9757607705
2087,2557974.7796783797
2088,2578929.609928074
2089,2567018.0474386956
2090,2593782.882951833
2091,2616033.2286939034
2092,2605891.4879213073
2093,2603460.081826261
2094,2603467.3026489653
2095,2610570.271237179
2096,2609267.6861105966
2097,2620635.7276988956
2098,2608200.383316278
2099,2615328.0290593538
2100,2625051.1841404685
2101,2609554.7906425386
2102,2618928.3850486097
2103,2629828.3430356486
2104,2620503.719065055
2105,2633237.1355482168
2106,2625098.679440371
2107,2587797.8187652826
2108,2593420.669369107
2109,2599543.086275091
2110,2611041.7924773595
2111,2625978.6550512877
2112,2633327.734279853
2113,2629048.000553548
2114,2627390.6772882314
2115,2609868.2569410573
2116,2585956.4386468125
2117,2606253.479914465
2118,2587528.4200359816
2119,2598332.4714637273
2120,2618386.3801168534
2121,2619844.3571837377
2122,2614762.7536306824
2123,2650453.2748266514
2124,2658357.7433632375
2125,2665715.117904421
2126,2662002.801787872
2127,2656615.294323991
2128,2675400.0085912696
2129,2678706.777533238
2130,2671253.471725804
2131,2658179.598019402
2132,2651221.962548109
2133,2653316.215755451
2134,2654101.0066359444
2135,2646136.763462741
2136,2658379.973241248
2137,2640586.3980287313
2138,2638476.789151121
2139,2676116.112122995
2140,2661585.257865336
2141,2640162.394088953
2142,2641764.6113407183
2143,2637232.719936181
2144,2641957.470868035
2145,2652597.852681936
2146,2656188.9765880057
2147,2661921.690748159
2148,2655364.618752352
2149,2644248.083237132
2150,2653916.1825906094
2151,2660932.1044495353
2152,2643601.9784868774
2153,2628911.581428464
2154,2642444.006075005
2155,2643457.0583677916
2156,2652916.7478074795
2157,2644342.418409252
2158,2658478.5792831546
2159,2665962.1865707114
2160,2670607.860926562
2161,2668577.660850337
2162,2675546.3073277515
2163,2682535.0574821364
2164,2675984.2857627487
2165,2680103.6871491307
2166,2654596.234089097
2167,2640079.388057162
2168,2651220.6133094383
2169,2650418.998490641
2170,2637937.7602730775
2171,2602984.659907286
2172,2605253.797123598
2173,2602789.4185462375
2174,2622378.152611589
2175,2613245.580427792
2176,2611502.219706112
2177,2616329.196251626
2178,2609819.4536367925
2179,2612531.8784102076
2180,2608362.281112764
2181,2625028.680612223
2182,2634289.0956788957
2183,2623193.2169146365
2184,2650341.6113491026
2185,2651573.33631939
2186,2648522.3068862064
2187,2675316.592837348
2188,2685271.390070852
2189,2692341.263709757
2190,2701731.353778656
2191,2698427.860391767
2192,2704170.318190031
2193,2704934.7922051195
2194,2711923.0260333777
2195,2697117.6816369505
2196,2690486.310569177
2197,2703936.147372824
2198,2702441.879626
2199,2717949.1987994444
2200,2733402.3603298175
2201,2733364.633610082
2202,2743270.884289147
2203,2750986.9494568077
2204,2754534.6294855517
2205,2765650.442670769
2206,2761845.1567782788
2207,2755121.7386412146
2208,2754852.6737584313
2209,2761817.824554383
2210,2750982.8501574155
2211,2747968.818227557
2212,2764158.777547279
2213,2776745.2012061197
2214,2790003.5794255594
2215,2782554.754594803
2216,2799216.270723494
2217,2792813.809033701
2218,2800704.3687282465
2219,2787807.5324536744
2220,2796531.4515394196
2221,2796516.79566776
2222,2773656.2595241717
2223,2776009.515159553
2224,2789584.998951257
2225,2792084.482020061
2226,2786536.0216822447
2227,2790177.7324054716
2228,2781550.254535161
2229,2785329.8910934627
2230,2792426.887947955
2231,2784343.758602542
2232,2788145.6238123956
2233,2768462.5593950003
2234,2747373.13106357
2235,2746866.406157284
2236,2734608.168045559
2237,2737469.9010585304
2238,2748726.2855088487
2239,2744161.4680781867
2240,2751759.551880137
2241,2747694.82963929
2242,2777180.3471433604
2243,2806366.5245085373
2244,2848834.4538253034
2245,2854705.030421706
2246,2852924.1207781625
2247,2834163.801333424
2248,2816191.3774107285
2249,2824210.6714243283
2250,2840461.8616221715
2251,2846126.5359935905
2252,2860480.884709835
2253,2868761.119761563
2254,2857556.475856427
2255,2868279.2628824636
2256,2874169.2202773835
2257,2856169.8906784384
2258,2859249.4598326264
2259,2888956.973958755
2260,2882074.2547914702
2261,2879695.957312603
2262,2875021.0140360733
2263,2883063.172225838
2264,2866470.773182971
2265,2889206.1103692334
2266,2915918.3349533794
2267,2931249.63685789
2268,2936525.112436018
2269,2928140.5866372692
2270,2929384.0866355263
2271,2915507.8959538112
2272,2933996.8439629576
2273,2956013.8500956227
2274,2967866.6322727012
2275,2986812.1446897946
2276,2977535.933076338
2277,2989763.4069647463
2278,3022406.513422291
2279,3011419.8066539667
2280,3024628.474355241
2281,3032494.025227503
2282,3048215.7621439537
2283,3034957.492291952
2284,2983787.5453283787
2285,2981879.9391687103
2286,3018889.7112460937
2287,2902220.925582122
2288,2756161.3811276644
2289,2768089.8742287527
2290,2742292.8514181767
2291,2673311.973897373
2292,2700418.765088673
2293,2734227.9749654955
2294,2738190.320926902
2295,2759475.228956029
2296,2770321.3652295116
2297,2784744.27222658
2298,2751859.3884122977
2299,2726623.9243756942
2300,2743339.531386373
2301,2792214.8992671245
2302,2836934.7951382743
2303,2797520.3149841125
2304,2738764.3541942174
2305,2709290.0990455877
2306,2724334.255429261
2307,2755832.818177541
2308,2756620.309901532
2309,2722002.7700400595
2310,2724705.9873943506
2311,2747255.949806813
2312,2757897.1240628855
2313,2744014.8957909225
2314,2712741.8904640526
2315,2739632.525641201
2316,2752359.4956194954
2317,2713310.156168489
2318,2716092.5704420535
2319,2719491.291114703
2320,2651685.765277542
2321,2615251.57533212
2322,2672934.670620354
2323,2651625.622340326
2324,2648326.8998691617
2325,2676084.3234891696
2326,2636659.6471845917
2327,2696812.152159064
2328,2712271.4272517124
2329,2739111.5413382086
2330,2690291.5269325497
2331,2699901.0352867744
2332,2755301.0573769878
2333,2742334.336385916
2334,2759590.9924900234
2335,2763884.395193927
2336,2795995.1197870774
2337,2798444.135764263
2338,2805048.26608596
2339,2799816.8036370985
2340,2783480.2893074416
2341,2781407.559038247
2342,2749613.212815035
2343,2761136.2697698944
2344,2791999.7655961397
2345,2748357.830270155
2346,2732361.9591351845
2347,2712779.6049918095
2348,2691620.8541394398
2349,2687586.657893501
2350,2705275.08347921
2351,2718337.866580931
2352,2716111.827299953
2353,2757365.2286255946
2354,2802877.2516956073
2355,2822876.445513228
2356,2841672.0205647144
2357,2826917.9025231358
2358,2837589.148868273
2359,2831310.347908915
2360,2819486.6150635905
2361,2843168.120835493
2362,2827059.062303041
2363,2835969.533216212
2364,2796392.0482692523
2365,2773757.086195889
2366,2740855.910285606
2367,2811043.7057554526
2368,2786537.721268522
2369,2810711.2000458976
2370,2808887.3389846366
2371,2797889.03553026
2372,2841227.9226043276
2373,2862393.214492944
2374,2883097.7131950967
2375,2880972.982726935
2376,2865295.0686790133
2377,2849978.1962619554
2378,2858059.9081024937
2379,2842245.2997370735
2380,2833770.738669133
2381,2823141.787149571
2382,2816625.379078866
2383,2800667.4274360547
2384,2835328.3103013397
2385,2790353.999189736
2386,2803123.031809872
2387,2810462.4335281095
2388,2818490.21816777
2389,2830511.6383160525
2390,2823611.793881784
2391,2823921.940924765
2392,2840392.6731492095
2393,2845834.0302511905
2394,2871275.301640474
2395,2891922.0904468205
2396,2865888.8829384735
2397,2876329.9090276174
2398,2889641.098590564
2399,2883134.972513246
2400,2871796.6223721784
2401,2878791.7816095403
2402,2863830.490358517
2403,2857760.8732507746
2404,2862974.506980127
2405,2901176.400831069
2406,2918712.37704045
2407,2937018.118275075
2408,2898099.3762708227
2409,2896249.4632788436
2410,2893009.330012984
2411,2870599.4638111144
2412,2865380.424237417
2413,2875758.6474684747
2414,2880403.811411763
2415,2905787.678787641
2416,2894889.132868029
2417,2883776.446982228
2418,2870213.7070652437
2419,2851465.388314113
2420,2856352.5339750554
2421,2832270.434104369
2422,2872338.992465762
2423,2878110.827885279
2424,2898797.022239271
2425,2901871.0420062705
2426,2918301.077983865
2427,2897937.052008775
2428,2910545.1860855473
2429,2945980.1932667303
2430,2944834.510889549
2431,2956189.5596068865
2432,2942996.9964414276
2433,2933081.912119598
2434,2930360.21137196
2435,2951648.8563934043
2436,2936204.9189930484
2437,2954432.8885295037
2438,2933826.345845514
2439,2951097.0575254573
2440,2959659.2288392326
2441,2955554.051375155
2442,2966648.724947442
2443,2972137.36118645
2444,2978071.607784767
2445,3012339.9886748577
2446,3028952.883870295
2447,3033506.4210685617
2448,3045901.9588212273
2449,3031542.127105707
2450,3008622.4581647892
2451,3009554.4752618466
2452,2993173.315977662
2453,3018315.7317896686
2454,3035892.311691741
2455,3029330.3032363085
2456,3009803.1469825874
2457,3003242.2696519485
2458,3017405.037397439
2459,3021854.7445421135
2460,2945892.6844170373
2461,2865915.5092525776
2462,2873656.8955290476
2463,2869885.421751361
2464,2924096.5181728513
2465,2939546.877325843
2466,2935028.778404774
2467,2956501.354281712
2468,2923465.117412546
2469,2898925.1959688463
2470,2824402.3603837583
2471,2860746.7973426357
2472,2828747.8835805007
2473,2826270.282448621
2474,2879600.5773508726
2475,2914549.840945193
2476,2937195.4163124403
2477,2963579.720552998
2478,2963531.3535138527
2479,2974004.1978117274
2480,3025554.4217484063
2481,3009155.42813804
2482,2988700.830697266
2483,2925202.163636961
2484,2886795.0605043955
2485,2861030.0644048234
2486,2879972.169445132
2487,2905320.77941279
2488,2890745.4903301913
2489,2819309.978076188
